customer_tweet_id,customer_text,amazon_response
1668913,@AmazonHelp You guys have pathetic after sales customer support,"@508190 Apologies for any trouble. Could you elaborate the issue, so that we can assist you accordingly? ^MO"
2471295,@AmazonHelp Hum ... du coup Le bon de réduction n'a aucun sens! À part pousser à l'achat! Bref ...,"@706743 Comme indiqué, ce bon de réduction s'appliquera sur votre prochaine commande d'un article vendu par Amazon. ^MH"
870158,@AmazonHelp No I have not. I have forgotten my password. Need to get my internet up n running. I will. But what is the point? NO RESOLITION.,@326613 you a specific email as such. It has to be through the link and from the account the order was placed. [2/2] ^HA
2928987,@AmazonHelp  https://t.co/yGEsbsq5fg,@810296 Hi Amy. My apologies for this. What was the expected delivery date given at the time the order was placed? ^DC
503433,@AmazonHelp Deixei uma mensagem no SAC,@235046 Pode deixar então Felipe que nosso SAC vai lhe responder em breve. Agradecemos desde já sua paciência e cooperação! ^JJ
965115,@AmazonHelp As PROMISED call me after 5 p.m. today,@326613 We shall connect with you at the requested time frame. ^SH
1379291,@AmazonHelp Hi someone India call centre (on a Dublin no?) called but it was about something unrelated.  Had no idea about the case numbers from before.,"@441113 Sorry to hear that, were they able to help you with the case numbers you had previously? ^AS"
2686760,@AmazonHelp Gracias por vuestra parte siempre muy bien. Pero con esta compañía lo único que recibí bien es una carta. En cuanto ecommerce todo maltratad,@636777 Comprendo. Puedes enviar tus comentarios al respecto aquí: https://t.co/R2bbtV09QK. ^LG
899534,"@AmazonHelp If the product is not available then remove from offers, why unnecessary display such products in offers","@285782 Thank you for letting us know, I've forwarded your feedback internally to the appropriate team for a review. ^RS"
1343549,@AmazonHelp No,@426152 Kindly request you to share the details using the link provided earlier and I'll contact you soon. ^SS
34490,"@AmazonHelp sur la page en question je n'ai pas ""signaler un probleme"", uniquement ""contacter le vendeur"" (site .ca)",@123476 Avez-vous déjà essayé de contacter notre SAV? ^SB
593422,@AmazonHelp No nothing at all,@260505 That's odd! Please give us a ring here: https://t.co/JzP7hlA23B so we can look into this with you. ^TR
19130,@AmazonHelp Its very headache so please pick up from your hand. I dont pick up any charges for courier so please arrange from u.,@120261 We can't access your Amazon account over Twitter. Kindly share the needed information over the secure link shared. ^CB
923740,@AmazonHelp the status is sometime in the next four days. Yesterday it said out for delivery by 8pm. It was supposed to be here yesterday.,@339220 Hmm. Did you receive any notifications of a delay? Please also let us know who the carrier is assigned to deliver. ^AB
1217493,@AmazonHelp @115850 I had mentioned thr is no satisfactory response over email &amp;same happened. dont even bother to read customers' mail #BoycottAmazon,"@405683 My apologies for the trouble, Hemant. However, the resolution provided was the best that we could offer at the moment. ^KS"
2521782,@AmazonHelp Well yes.... like I've said I've tried multiple browsers.... and my phone and computer....,@718243 Can you please link us to the specific sweater you're trying to purchase so we can look into this? ^BV
2472025,@AmazonHelp 今回、料金が発生していたようなんですが、プライムビデオを見れる状態というのは、有料会員の状態ということでしょか？ プライムビデオは６ヶ月無料ではないのですか？,@706949 (1/2)発生しているご請求は1900円でしょうか？プライム・ビデオは、Prime Student無料体験中はご利用いただけないサービスです。プライム・ビデオをご視聴いただけているとのことであれば、無料体験から有料会員へ移行する手続きをなされたことが考えられます。https://t.co/sIZrgbfmH8　SM
561637,@AmazonHelp Please check the screenshot attached,"@251430 We will not be able to arrange a call from social platforms, you can use chat/email facilities as an alternative &amp; we'll be glad to address your concerns. ^MJ"
989673,@AmazonHelp I’ve cancelled for future subscriptions and deleted all my registered payment methods. I plan to not leave them on your system again anymore,"@354443 Apologies again Turhan. Have you been in touch about this? If so, what was advised? ^TP"
1437431,@AmazonHelp I have filled up this form 5 times already. Ultimately I get referred to the Buyer Guarantee team who has same bizarre response 1/2,"@444190 If you've filled your details, you must have received an email correspondence by now. Request you to respond to that. ^NK"
2821606,@AmazonHelp Please refer scree shot https://t.co/PEFfC520pd,"@120226 Thank you for the details. Also, could you please try watching the title again after uninstalling and reinstalling the Prime Video app? ^AP"
2019852,"@AmazonHelp Thanks, but this doesn't tell me anything? Other than that it's not been sent, which I know. I preordered to get it on release day, or close https://t.co/KdvMA8YL8m",@327642 I understand. Let's take a look at what's going on: https://t.co/BQOuSIdks6  Thank you.  ^SE
1238831,"@AmazonHelp I've no idea who the carrier was, it just lists the seller",@335384 Is there any tracking information available on the order page? You can check for this with the link ^ST provided. ^BH
2601468,@AmazonHelp No; the emails were very clear stating a delay in delivery. Not much I could ask or discuss...,"@736327 Sorry to hear that, is the order fulfilled by Amazon or a 3rd Party Seller: https://t.co/aaDyEz1VgE? ^JJ"
517585,"@AmazonHelp Contraseña incorrecta y ya la cambié 2 veces, aun así me sale lo mismo","@239351 Alexander, por favor contacta con nuestros colegas de Servicio al Cliente para una atención personalizada y puedan asistirte con esta incidencia. 
Lo puedes hacer a través del siguiente enlace que no te va a pedir iniciar sesión: https://t.co/dKW0dvmxkc
^LC"
440262,"@AmazonHelp Already done,  no response. Seema u ppl r busy looting other pupil","@140964 We've not received your details, please share them here: https://t.co/GIJyeYqKE0 and we'll contact you soon. ^PS"
2542985,@AmazonHelp Can I pay extra to have it delivered faster then not sure I want to have to wait a week to even know a reason as to why it's late lol,"@722970 Unfortunately once an order is dispatched we can't change the shipping speed method. If you'd like to reach out to us, we can take a look into this delay and available options with you. We can be reached here: https://t.co/JzP7hlA23B ^TH"
1756782,@AmazonHelp My delivery was supposed to be here between 4-6pm Yesterday. It’s been over 24 hours already and still nothing. Really bad first experience. Hope I get this by tomorrow if not I rather cancel and go to Walmart.,@528962 I'm sorry it hasn't arrived! Have we sent you any updates on the delay? You can check here: https://t.co/vn48CPje9H ^EA
2299753,@AmazonHelp No it is not. Shatterproof beaker made of SAN material. That's why I ordered 2 of them bc not glass. One is fine the other box damaged and arrived broken https://t.co/t6dyG268f6,"@628418 This isn't the quality we strive for. We'd like a chance to make this right for you. When you get a moment, let's continue working together in real-time, via phone or chat, here: https://t.co/hApLpMlfHN ^FD"
1133095,"@AmazonHelp Please check you info, the shared email was the last email which denied to provide official address. After that no information received.",@198899 Sorry about the hassle. Please reply to the email you've received from us and we'll get in touch with you shortly. ^BS
1200046,@AmazonHelp @115850 @1384 @115851 Thanks for not-replying on my previous tweet. Now I have understood how amazon treat their customers.,@391454 The resolution provided earlier is accurate. Kindly contact the manufacturer for further assistance. ^YP
1746956,@AmazonHelp I bought a pain relief pen on 18th Oct which is useless.. And on 22nd Oct I Cal on customer service n request for refund..their is no record,@526661 Apologies for the delay. Provide us your details here https://t.co/GIJyeYqKE0 we'll check and connect with you shortly.^KK
1771718,@AmazonHelp Hi TD. I’ve placed the order three times. It’s been cancelled every time 😭,"@229958 Hey Alex, have you checked your spam/junk folder too for the emails? ^AT"
1189434,@AmazonHelp .com,@399591 Please use this link to get in touch and we'll help: https://t.co/jzvkhdlrK5 ^RL
294807,@AmazonHelp checked from my accouny and the screenshot of last email attached herewith for reference. kindly expediate to resolve the issue. https://t.co/yHxC07CSur,@186217 Please revert to the email sent by our team for faster updates on the issue. ^VM
1081394,"@AmazonHelp They are not replying to my concern, that is what I am trying to say... Is that how a company works",@375097 Hence if you check your warranty period within 25 days of purchasing your phone on the 10.or Care app or by visiting a 2/n ^SH
126067,@AmazonHelp @144291 Why is raja the Great movie is not in home Screen i found it in The Search???,@144290 We'll have your comments forwarded to my teams internally so that we can have a review on this. Do let us know if you face any certain issue's in the future and we'll check this out. ^VM
2216542,"@AmazonHelp  will do, thanks :)",@647619 no probs :) We're always here to help ^AS
1330197,@AmazonHelp My registered mail with Amazon is __email__ Let me know what more details you want I am ready to share even my secret birth marks here in open do as to expose fraud Amazon. Do not try to deviate and run away,@270757 We will not be able to take your details from here as this is a social media platform. Please provide your details though the secured link given earlier. ^GU
2129947,@AmazonHelp I know. Have not provided any detail. Thanks anyway!,"@626950 Sorry about the miscommunication, as mentioned earlier, please reach out to our support team via the above link. ^MS"
1307667,@AmazonHelp yes i cancelled it! when would the money get back to me?,@425578 Prime refunds typically post within 3-5 business days to a credit card. Learn more here: https://t.co/fVNSD6ocMb ^SH
682948,"@AmazonHelp Bonjour, oui, je l'ai signalé à l'instant, UPS m'a aussi demandé mon numéro de suivi . Merci pour votre aide :)","@282992 Je vous en prie. N'hésitez pas à nous contacter ;)
^SM"
2679394,@AmazonHelp @115850 @AmazonHelp Already shared the details but no one contacted.,"@753913 Thanks for confirming that you've shared your details. We try to reply as early as possible. However, you would receive the reply within 6-12 hours once you've shared the details in the link. ^KA"
